AO_AVAILDAYS,SERVICE
52.8,Air Force
141384.0,Air Force
80728.32,Air Force
174454.8,Air Force
99518.4,Air Force
168254.88,Air Force
94.08,Air Force
182998.8,Air Force
161698.8,Air Force
172514.4,Air Force
165971.28,Air Force
139608.48,Air Force
117481.92,Air Force
186807.12,Air Force
164498.4,Air Force
130031.28,Air Force
124374.48,Air Force
135034.8,Air Force
113597.28,Air Force
180277.68,Air Force
139601.28,Air Force
156273.12,Air Force
183359.52,Air Force
160199.28,Air Force
86594.88,Air Force
131881.2,Air Force
40917.12,Air Force
119198.88,Air Force
124175.28,Air Force
186172.32,Air Force
138630.72,Air Force
28726.8,Air Force
165221.28,Air Force
149422.8,Air Force
124726.32,Air Force
46098.48,Air Force
135140.4,Air Force
158491.92,Air Force
185878.08,Air Force
182203.68,Air Force
22997.28,Air Force
114316.08,Air Force
111490.08,Air Force
142434.0,Air Force
130178.4,Air Force
140104.32,Air Force
150081.12,Air Force
129317.52,Air Force
118477.2,Air Force
102841.2,Air Force
154913.28,Air Force
136805.52,Air Force
160402.8,Air Force
155964.0,Air Force
142581.12,Air Force
185915.52,Air Force
88505.28,Air Force
94431.6,Air Force
144019.68,Air Force
143899.68,Air Force
158238.48,Air Force
54090.48,Air Force
127193.28,Air Force
154493.28,Air Force
157235.28,Air Force
150607.2,Air Force
179121.6,Air Force
153687.6,Air Force
19203.12,Air Force
59539.2,Air Force
45988.56,Air Force
117474.72,Air Force
167691.6,Air Force
146606.88,Air Force
158774.88,Air Force
152889.12,Air Force
170816.88,Air Force
181922.88,Air Force
168399.6,Air Force
94175.28,Air Force
138764.88,Air Force
135085.68,Air Force
158428.08,Air Force
173565.6,Air Force
118186.08,Air Force
175670.88,Air Force
173320.8,Air Force
125043.12,Air Force
174306.48,Air Force
166856.4,Air Force
160550.4,Air Force
175042.32,Air Force
148980.0,Air Force
167309.52,Air Force
190716.0,Air Force
124181.28,Air Force
144463.92,Air Force
162451.68,Air Force
183807.6,Air Force
134833.92,Air Force
139570.8,Air Force
0.0,Air Force
167332.32,Air Force
155115.6,Air Force
155985.36,Air Force
174829.68,Air Force
125776.32,Air Force
177487.68,Air Force
162036.48,Air Force
136730.4,Air Force
185903.28,Air Force
135690.48,Air Force
132783.12,Air Force
119468.4,Air Force
136993.2,Air Force
194950.08,Air Force
172658.88,Air Force
171898.32,Air Force
138972.0,Air Force
183456.48,Air Force
190339.2,Air Force
159998.4,Air Force
168210.48,Air Force
187736.88,Air Force
185652.48,Air Force
187138.08,Air Force
192010.32,Air Force
189952.32,Air Force
93370.32,Air Force
168616.8,Air Force
179580.72,Air Force
155503.2,Air Force
97551.12,Air Force
148547.28,Air Force
164205.12,Air Force
138775.2,Air Force
182878.08,Air Force
137164.8,Air Force
160966.32,Air Force
186569.28,Air Force
161299.92,Air Force
181466.4,Air Force
0.0,Air Force
110235.12,Air Force
193634.4,Air Force
183325.92,Air Force
180818.4,Air Force
210816.0,Air Force
210816.0,Air Force
92210.4,Air Force
125964.48,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
66468.72,Air Force
164699.28,Air Force
142397.28,Air Force
165320.88,Air Force
204070.08,Air Force
210816.0,Air Force
188116.32,Air Force
139807.92,Air Force
141182.4,Air Force
123862.8,Air Force
209868.48,Air Force
61136.4,Air Force
12919.68,Air Force
70962.48,Air Force
129184.32,Air Force
105228.0,Air Force
112377.6,Air Force
107069.28,Air Force
140950.8,Air Force
77800.32,Air Force
52855.92,Air Force
101620.32,Air Force
41718.0,Air Force
131073.6,Air Force
71168.88,Air Force
134008.8,Air Force
108130.8,Air Force
80011.92,Air Force
118073.28,Air Force
127937.28,Air Force
103180.8,Air Force
51283.68,Air Force
88443.12,Air Force
132789.6,Air Force
67364.88,Air Force
123803.52,Air Force
84489.6,Air Force
139335.12,Air Force
0.0,Air Force
136330.32,Air Force
10737.6,Air Force
139255.2,Air Force
125512.8,Air Force
156029.28,Air Force
101734.8,Air Force
166233.6,Air Force
58427.52,Air Force
158524.32,Air Force
159744.0,Air Force
151328.88,Air Force
147586.32,Air Force
571.68,Air Force
123112.8,Air Force
164835.12,Air Force
125007.12,Air Force
158092.8,Air Force
49630.32,Air Force
1.68,Air Force
106734.48,Air Force
2039.52,Air Force
171010.8,Air Force
887.52,Air Force
77700.48,Air Force
47529.12,Air Force
129469.68,Air Force
108379.68,Air Force
155780.4,Air Force
129480.0,Air Force
105639.12,Air Force
142457.52,Air Force
150271.2,Air Force
97635.6,Air Force
55555.68,Air Force
52148.4,Air Force
122208.48,Air Force
51288.72,Air Force
62806.32,Air Force
91608.72,Air Force
77584.8,Air Force
77998.32,Air Force
134100.72,Air Force
72567.12,Air Force
60838.08,Air Force
71637.6,Air Force
20335.44,Air Force
36688.08,Air Force
84823.2,Air Force
116360.16,Air Force
124456.32,Air Force
149326.8,Air Force
123083.28,Air Force
60368.64,Air Force
165323.28,Air Force
67561.2,Air Force
97224.72,Air Force
138745.68,Air Force
123874.32,Air Force
125747.28,Air Force
80152.8,Air Force
154672.32,Air Force
165941.52,Air Force
156213.6,Air Force
144362.4,Air Force
44694.48,Air Force
103231.68,Air Force
122544.48,Air Force
118073.28,Air Force
53281.2,Air Force
121306.8,Air Force
148424.4,Air Force
148402.08,Air Force
153859.92,Air Force
120654.0,Air Force
157827.12,Air Force
147138.0,Air Force
58728.72,Air Force
120388.8,Air Force
101764.32,Air Force
138833.52,Air Force
135514.8,Air Force
149705.28,Air Force
112352.88,Air Force
141094.32,Air Force
162627.12,Air Force
153400.32,Air Force
106773.6,Air Force
156145.92,Air Force
136267.2,Air Force
147117.12,Air Force
125314.8,Air Force
151272.0,Air Force
158233.2,Air Force
107257.2,Air Force
143802.48,Air Force
147148.08,Air Force
186099.6,Air Force
99894.72,Air Force
177964.08,Air Force
134929.68,Air Force
155110.32,Air Force
164291.52,Air Force
153648.72,Air Force
163436.88,Air Force
135139.92,Air Force
86082.0,Air Force
83404.32,Air Force
93814.32,Air Force
118135.68,Air Force
134281.2,Air Force
89975.28,Air Force
149240.4,Air Force
133882.08,Air Force
43129.92,Air Force
120220.8,Air Force
58495.2,Air Force
128044.8,Air Force
110365.68,Air Force
135189.6,Air Force
114919.68,Air Force
122375.28,Air Force
118964.4,Air Force
100026.48,Air Force
155395.68,Air Force
165230.88,Air Force
195214.08,Air Force
166261.2,Air Force
112008.72,Air Force
1643.28,Air Force
135558.48,Air Force
103912.8,Air Force
157140.48,Air Force
149388.48,Air Force
163256.88,Air Force
78221.28,Air Force
157870.08,Air Force
175675.68,Air Force
113290.32,Air Force
131962.8,Air Force
138307.92,Air Force
179721.12,Air Force
120909.12,Air Force
170008.32,Air Force
145435.68,Air Force
154807.92,Air Force
143929.92,Air Force
149683.68,Air Force
95555.28,Air Force
166750.8,Air Force
139517.52,Air Force
178902.48,Air Force
167251.2,Air Force
132500.4,Air Force
184464.72,Air Force
164523.6,Air Force
164512.8,Air Force
116998.08,Air Force
70923.12,Air Force
177261.12,Air Force
183420.0,Air Force
155062.32,Air Force
134772.72,Air Force
154267.2,Air Force
149487.6,Air Force
102249.12,Air Force
112274.88,Air Force
91420.08,Air Force
109066.8,Air Force
157522.8,Air Force
132925.92,Air Force
102978.48,Air Force
153195.12,Air Force
133050.48,Air Force
149840.88,Air Force
210653.52,Air Force
34950.0,Air Force
156893.52,Air Force
153942.72,Air Force
132273.12,Air Force
132977.52,Air Force
113362.32,Air Force
151171.68,Air Force
66591.6,Air Force
143756.88,Air Force
118525.68,Air Force
56112.48,Air Force
40471.68,Air Force
55842.72,Air Force
31908.48,Air Force
185344.8,Air Force
128267.52,Air Force
94985.28,Air Force
124540.08,Air Force
169195.2,Air Force
88727.52,Air Force
127603.68,Air Force
51049.2,Air Force
118745.28,Air Force
183886.08,Air Force
130928.4,Air Force
28787.52,Air Force
75424.08,Air Force
71443.68,Air Force
130828.32,Air Force
180261.6,Air Force
139040.4,Air Force
83492.4,Air Force
119018.88,Air Force
187550.88,Air Force
181065.12,Air Force
123006.96,Air Force
96865.68,Air Force
60198.96,Air Force
133158.48,Air Force
156163.68,Air Force
139482.72,Air Force
174065.52,Air Force
121950.0,Air Force
109564.08,Air Force
91264.08,Air Force
146749.68,Air Force
123045.6,Air Force
18769.92,Air Force
48767.28,Air Force
173490.0,Air Force
189833.52,Air Force
73266.48,Air Force
103778.4,Air Force
175189.68,Air Force
139453.2,Air Force
133154.4,Air Force
113886.72,Air Force
115015.2,Air Force
187626.48,Air Force
136747.2,Air Force
50056.8,Air Force
173789.52,Air Force
163436.4,Air Force
182186.88,Air Force
179358.48,Air Force
140532.72,Air Force
118851.6,Air Force
90509.28,Air Force
171695.28,Air Force
110866.08,Air Force
171902.88,Air Force
164803.92,Air Force
144990.48,Air Force
140569.68,Air Force
68367.12,Air Force
178556.88,Air Force
86656.08,Air Force
158558.88,Air Force
158486.4,Air Force
177766.32,Air Force
61693.2,Air Force
168661.68,Air Force
82084.8,Air Force
194934.72,Air Force
167259.6,Air Force
118559.52,Air Force
142993.2,Air Force
161731.92,Air Force
42779.76,Air Force
173493.12,Air Force
152808.0,Air Force
147134.4,Air Force
148847.28,Air Force
85238.64,Air Force
115628.88,Air Force
67115.52,Air Force
110605.2,Air Force
154908.72,Air Force
124731.84,Air Force
175169.52,Air Force
130631.52,Air Force
130684.08,Air Force
141669.6,Air Force
168206.88,Air Force
147953.28,Air Force
145679.76,Air Force
148981.68,Air Force
115768.8,Air Force
149849.28,Air Force
94489.92,Air Force
30314.88,Air Force
180842.4,Air Force
176242.32,Air Force
100142.4,Air Force
165799.68,Air Force
122521.92,Air Force
180178.8,Air Force
101640.48,Air Force
145729.92,Air Force
168076.8,Air Force
188024.4,Air Force
138768.72,Air Force
183433.92,Air Force
97720.08,Air Force
97180.32,Air Force
183376.32,Air Force
156278.88,Air Force
104653.68,Air Force
91284.48,Air Force
159938.4,Air Force
190398.0,Air Force
153162.72,Air Force
156258.72,Air Force
88299.12,Air Force
8909.28,Air Force
170536.8,Air Force
71952.0,Air Force
167971.2,Air Force
154705.2,Air Force
139228.08,Air Force
181827.12,Air Force
175160.4,Air Force
155079.6,Air Force
165484.08,Air Force
175592.4,Air Force
101373.12,Air Force
137625.12,Air Force
59717.52,Air Force
175831.2,Air Force
172983.12,Air Force
38452.8,Air Force
136935.12,Air Force
150856.32,Air Force
185632.8,Air Force
165766.08,Air Force
152098.32,Air Force
60916.08,Air Force
151897.68,Air Force
157971.6,Air Force
105832.08,Air Force
120553.92,Air Force
181787.28,Air Force
194920.08,Air Force
55694.4,Air Force
163005.12,Air Force
0.0,Air Force
28934.88,Air Force
174708.48,Air Force
183783.6,Air Force
164244.72,Air Force
149246.88,Air Force
146386.32,Air Force
144222.0,Air Force
170050.32,Air Force
165477.6,Air Force
122489.28,Air Force
174624.0,Air Force
148354.8,Air Force
187144.32,Air Force
86632.08,Air Force
104000.88,Air Force
158547.12,Air Force
191604.48,Air Force
173270.88,Air Force
115393.2,Air Force
166518.72,Air Force
71104.08,Air Force
144268.32,Air Force
165896.88,Air Force
97238.88,Air Force
128463.6,Air Force
125971.92,Air Force
150894.48,Air Force
96644.4,Air Force
72872.4,Air Force
168451.68,Air Force
185061.12,Air Force
181044.0,Air Force
135550.08,Air Force
127841.28,Air Force
108531.6,Air Force
142009.2,Air Force
188587.2,Air Force
185490.0,Air Force
126332.4,Air Force
116456.88,Air Force
137900.4,Air Force
43427.28,Air Force
187211.04,Air Force
35527.68,Air Force
168353.52,Air Force
181967.28,Air Force
50467.92,Air Force
127342.8,Air Force
145733.28,Air Force
183734.88,Air Force
167777.28,Air Force
0.0,Air Force
182368.8,Air Force
179755.68,Air Force
180967.2,Air Force
145615.92,Air Force
153947.28,Air Force
164407.92,Air Force
147784.8,Air Force
173734.32,Air Force
178865.52,Air Force
145090.8,Air Force
146370.0,Air Force
176497.92,Air Force
128982.0,Air Force
107263.92,Air Force
186022.08,Air Force
173696.4,Air Force
158786.4,Air Force
143541.12,Air Force
152279.52,Air Force
117605.52,Air Force
152310.48,Air Force
124563.12,Air Force
165313.68,Air Force
159757.92,Air Force
175546.8,Air Force
69419.28,Air Force
79264.08,Air Force
162342.48,Air Force
53094.48,Air Force
155829.12,Air Force
180199.92,Air Force
177216.72,Air Force
168982.08,Air Force
130078.08,Air Force
187630.8,Air Force
188208.72,Air Force
199764.72,Air Force
171295.92,Air Force
166251.12,Air Force
194338.8,Air Force
159041.52,Air Force
176972.4,Air Force
140578.8,Air Force
182242.08,Air Force
178128.0,Air Force
179989.2,Air Force
180593.28,Air Force
99344.88,Air Force
153217.2,Air Force
150175.2,Air Force
176142.48,Air Force
92455.68,Air Force
195304.8,Air Force
90241.2,Air Force
128620.32,Air Force
182956.32,Air Force
161376.48,Air Force
109205.52,Air Force
132858.72,Air Force
61198.08,Air Force
106693.68,Air Force
34227.6,Air Force
148684.32,Air Force
97820.88,Air Force
0.0,Air Force
86266.8,Air Force
156693.6,Air Force
191166.48,Air Force
172884.0,Air Force
194439.6,Air Force
103900.32,Air Force
136094.4,Air Force
118215.12,Air Force
91066.08,Air Force
155777.28,Air Force
197521.68,Air Force
182760.0,Air Force
72382.32,Air Force
131276.4,Air Force
143965.92,Air Force
172147.92,Air Force
76682.88,Air Force
101056.32,Air Force
95366.88,Air Force
182081.52,Air Force
176953.68,Air Force
167236.32,Air Force
155871.12,Air Force
148104.48,Air Force
155680.8,Air Force
105023.52,Air Force
150769.68,Air Force
190474.08,Air Force
117488.4,Air Force
125103.12,Air Force
113206.8,Air Force
142060.32,Air Force
39792.72,Air Force
65179.92,Air Force
80753.52,Air Force
79386.72,Air Force
151696.08,Air Force
91519.2,Air Force
113390.88,Air Force
152819.28,Air Force
67429.2,Air Force
94203.12,Air Force
168366.72,Air Force
81591.12,Air Force
113574.0,Air Force
107532.48,Air Force
99631.92,Air Force
77633.52,Air Force
97669.92,Air Force
118488.48,Air Force
118280.88,Air Force
170506.8,Air Force
131662.8,Air Force
163283.28,Air Force
150353.52,Air Force
78790.8,Air Force
58093.92,Air Force
63125.52,Air Force
46131.6,Air Force
10944.72,Air Force
28595.28,Air Force
20947.68,Air Force
0.0,Air Force
78731.52,Air Force
171692.4,Air Force
154488.0,Air Force
173457.12,Air Force
122433.12,Air Force
152447.28,Air Force
142691.76,Air Force
172785.6,Air Force
110948.88,Air Force
70605.6,Air Force
162178.8,Air Force
72805.92,Air Force
1752.48,Air Force
154378.32,Air Force
136501.92,Air Force
82603.92,Air Force
142148.88,Air Force
134507.52,Air Force
111382.08,Air Force
210816.0,Air Force
136615.68,Air Force
50642.4,Air Force
132035.52,Air Force
152856.96,Air Force
161611.68,Air Force
120232.8,Air Force
165538.32,Air Force
157557.12,Air Force
146571.6,Air Force
102737.04,Air Force
76694.4,Air Force
133314.72,Air Force
151355.28,Air Force
134601.6,Air Force
165065.52,Air Force
170274.0,Air Force
154270.8,Air Force
157175.28,Air Force
159826.8,Air Force
139592.88,Air Force
0.0,Air Force
0.48,Air Force
155604.0,Air Force
0.0,Air Force
59628.48,Air Force
0.0,Air Force
0.0,Air Force
139235.28,Air Force
190441.92,Air Force
0.0,Air Force
0.0,Air Force
0.0,Air Force
167061.6,Air Force
187696.32,Air Force
28508.88,Air Force
106660.8,Air Force
143163.12,Air Force
60752.88,Air Force
5489.28,Air Force
2376.48,Air Force
72.0,Air Force
0.0,Air Force
31805.28,Air Force
175.68,Air Force
73745.28,Air Force
134850.48,Air Force
115962.48,Air Force
178696.8,Air Force
152244.0,Air Force
152307.6,Air Force
171758.4,Air Force
158197.68,Air Force
130790.4,Air Force
57013.68,Air Force
146128.8,Air Force
126635.52,Air Force
68554.32,Air Force
143414.4,Air Force
189522.48,Air Force
148746.72,Air Force
125167.92,Air Force
178891.2,Air Force
177427.2,Air Force
132769.92,Air Force
154009.2,Air Force
189562.32,Air Force
152588.88,Air Force
95000.4,Air Force
158082.0,Air Force
128863.92,Air Force
148004.88,Air Force
58676.88,Air Force
131580.0,Air Force
116395.68,Air Force
178093.2,Air Force
137412.72,Air Force
154428.0,Air Force
131694.48,Air Force
113926.8,Air Force
162237.12,Air Force
181748.4,Air Force
95814.0,Air Force
156504.72,Air Force
131398.08,Air Force
175840.32,Air Force
165761.28,Air Force
160452.0,Air Force
174506.88,Air Force
142447.2,Air Force
42778.8,Air Force
158271.12,Air Force
146216.4,Air Force
151862.88,Air Force
169582.08,Air Force
115051.2,Air Force
112586.88,Air Force
85131.6,Air Force
99662.88,Air Force
172108.8,Air Force
159974.4,Air Force
117456.72,Air Force
85404.0,Air Force
183317.28,Air Force
89700.0,Air Force
109410.48,Air Force
143608.32,Air Force
180170.88,Air Force
59816.4,Air Force
160673.52,Air Force
79239.6,Air Force
171448.8,Air Force
100712.64,Air Force
178297.68,Air Force
169548.0,Air Force
106261.2,Air Force
181446.0,Air Force
86128.08,Air Force
151092.72,Air Force
186997.2,Air Force
157732.32,Air Force
84609.36,Air Force
165748.32,Air Force
142506.72,Air Force
107444.88,Air Force
192258.0,Air Force
132781.2,Air Force
154464.48,Air Force
136804.8,Air Force
126323.28,Air Force
177888.0,Air Force
36211.68,Air Force
86037.84,Air Force
132505.92,Air Force
164162.88,Air Force
176209.92,Air Force
120181.68,Air Force
155922.0,Air Force
115636.08,Air Force
184478.88,Air Force
154702.32,Air Force
169674.0,Air Force
178121.52,Air Force
185915.52,Air Force
163639.44,Air Force
166238.4,Air Force
113200.08,Air Force
126716.16,Air Force
135697.44,Air Force
158435.28,Air Force
164806.08,Air Force
186901.2,Air Force
176619.6,Air Force
166079.28,Air Force
34091.28,Air Force
122087.28,Air Force
142285.2,Air Force
108211.92,Air Force
51980.4,Air Force
148670.88,Air Force
28019.28,Air Force
210816.0,Air Force
152667.12,Air Force
0.0,Air Force
50482.08,Air Force
167072.88,Air Force
112170.72,Air Force
46291.68,Air Force
161104.08,Air Force
141788.88,Air Force
152783.28,Air Force
152289.6,Air Force
88972.32,Air Force
138832.32,Air Force
75049.68,Air Force
158391.6,Air Force
169836.72,Air Force
48782.4,Air Force
9456.48,Air Force
169905.12,Air Force
146437.2,Air Force
160543.2,Air Force
153905.52,Air Force
0.0,Air Force
188116.8,Air Force
192048.48,Air Force
210816.0,Air Force
124132.8,Air Force
152869.68,Air Force
183212.4,Air Force
206139.6,Air Force
177512.4,Air Force
199543.68,Air Force
210816.0,Air Force
203587.68,Air Force
155207.28,Air Force
0.0,Air Force
196798.32,Air Force
206361.6,Air Force
187840.56,Air Force
202631.04,Air Force
179154.48,Air Force
143892.48,Air Force
8911.92,Air Force
194653.92,Air Force
197472.72,Air Force
155341.68,Air Force
0.0,Air Force
