DATASEGMENT,EICATEGORY,EICC,EITM,EITYPE,EPSLI,FORCEELEMENT,FYQTR,FYYearInt,ISENDITEM,ISMODEL,MONTH_CHAR,MONTH_NUMBER,PMAI,SCORECARDGROUP,SERVICE,TAI,TII,TMS
AFA,,X,DRUM,DRUM,0,,,2011,f,f,,,0,,Air Force,0,0,DRUM
AFA,,X,DRY BAY,DRY BAY,0,,,2008,f,f,,,0,,Air Force,0,0,DRY BAY
AFA,,X,DRY BAY,DRY BAY,0,,,2011,f,f,,,0,,Air Force,0,0,DRY BAY
AFA,,X,DRYER,DRYER,0,,,2011,f,f,,,0,,Air Force,0,0,DRYER
AFA,,X,DRYER,DRYER,0,,,2012,f,f,,,0,,Air Force,0,0,DRYER
AFA,,X,DRYER,DRYER,0,,,2008,f,f,,,0,,Air Force,0,0,DRYER
AFA,,X,DUCT,DUCT,0,,,2011,f,f,,,0,,Air Force,0,0,DUCT
AFA,,X,DUCT,DUCT,0,,,2012,f,f,,,0,,Air Force,0,0,DUCT
AFA,,X,DUCT,DUCT,0,,,2008,f,f,,,0,,Air Force,0,0,DUCT
AFA,,X,DUMPSTER,DUMPSTER,0,,,2011,f,f,,,0,,Air Force,0,0,DUMPSTER
AFA,,X,DUMPSTER,DUMPSTER,0,,,2008,f,f,,,0,,Air Force,0,0,DUMPSTER
AFA,,X,DUMPSTER,DUMPSTER,0,,,2009,f,f,,,0,,Air Force,0,0,DUMPSTER
AFA,,X,DUMPSTER,DUMPSTER,0,,,2010,f,f,,,0,,Air Force,0,0,DUMPSTER
AFA,,X,DUPLEXER,DUPLEXER,0,,,2011,f,f,,,0,,Air Force,0,0,DUPLEXER
AFA,TG,G,DV100,EARTH MOVER,0,,,2009,t,t,,,0,Tactical Ground Vehicle,Air Force,0,0,DV100
AFA,TG,G,DV100,EARTH MOVER,0,,,2010,t,t,,,0,Tactical Ground Vehicle,Air Force,0,0,DV100
AFA,,X,DYNAMOMETER,DYNAMOMETER,0,,,2008,f,f,,,0,,Air Force,0,0,DYNAMOMETER
AFA,,X,DYNAMOMETER,DYNAMOMETER,0,,,2011,f,f,,,0,,Air Force,0,0,DYNAMOMETER
AFA,,X,DYNAMOMETER,DYNAMOMETER,0,,,2012,f,f,,,0,,Air Force,0,0,DYNAMOMETER
AFA,EF,F,E-11,BATTLEFIELD AIRBORNE COMMUNICATIONS,0,,,2011,t,t,,,0.08,,Air Force,0.08,0,E-11A
AFA,EF,F,E-11,BATTLEFIELD AIRBORNE COMMUNICATIONS,0,,,2009,t,t,,,0,,Air Force,0,0,E-11A
AFA,EF,F,E-11,BATTLEFIELD AIRBORNE COMMUNICATIONS,0,,,2008,t,t,,,0,,Air Force,0,0,E-11A
AFA,,X,E24T198,,0,,,2009,f,t,,,0,,Air Force,0,0,E24T198
AFA,,X,E24T198,,0,,,2012,f,t,,,0,,Air Force,0,0,E24T198
AFA,,X,E27M11,GENERAL AND SPECIAL PURPOSE SUPPORT EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,E27M11
AFA,,X,E27M11,GENERAL AND SPECIAL PURPOSE SUPPORT EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,E27M11
AFA,,X,E27M11,GENERAL AND SPECIAL PURPOSE SUPPORT EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,E27M11
AFA,EF,F,E-2,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2008,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,E-2C
AFA,EF,F,E-2,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2011,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,E-2C
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2010,t,t,,,21,Other Fixed Wing Aviation,Air Force,23,1,E-3B
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2009,t,t,,,21,Other Fixed Wing Aviation,Air Force,23,1,E-3B
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2011,t,t,,,21,Other Fixed Wing Aviation,Air Force,23,1,E-3B
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2012,t,t,,,20.42,Other Fixed Wing Aviation,Air Force,22.42,1,E-3B
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2008,t,t,,,20.75,Other Fixed Wing Aviation,Air Force,23,1,E-3B
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2010,t,t,,,9,Other Fixed Wing Aviation,Air Force,9,1,E-3C
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2012,t,t,,,8.42,Other Fixed Wing Aviation,Air Force,8.42,1,E-3C
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2008,t,t,,,9,Other Fixed Wing Aviation,Air Force,9,1,E-3C
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2009,t,t,,,9,Other Fixed Wing Aviation,Air Force,9,1,E-3C
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2011,t,t,,,9,Other Fixed Wing Aviation,Air Force,9,1,E-3C
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2012,t,t,,,1.17,Other Fixed Wing Aviation,Air Force,1.17,1,E-3G
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2008,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,1,E-3G
AFA,EF,F,E-3,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2010,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,1,E-3G
AFA,EF,F,E-4,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2012,t,t,,,4,,Air Force,4,0,E-4B
AFA,EF,F,E-4,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2008,t,t,,,4,,Air Force,4,0,E-4B
AFA,EF,F,E-4,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2009,t,t,,,4,,Air Force,4,0,E-4B
AFA,,X,E8257D,ELECTRONIC EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,E8257D
AFA,,X,E8257D,ELECTRONIC EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,E8257D
AFA,EF,F,E-8,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2011,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,E-8A
AFA,EF,F,E-8,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,2,Command & Control,,2012,t,t,,,17,Other Fixed Wing Aviation,Air Force,17,1,E-8C
AFA,EF,F,E-8,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,2,Command & Control,,2008,t,t,,,17,Other Fixed Wing Aviation,Air Force,17,1,E-8C
AFA,EF,F,E-8,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2011,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,E-8L
AFA,EF,F,E-8,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2012,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,E-8L
AFA,EF,F,E-8,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2008,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,E-8L
AFA,EF,F,E-8,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,Command & Control,,2010,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,E-8L
AFA,EF,F,E-9,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2008,t,t,,,0,,Air Force,0,2,E-9A
AFA,,G,EARTHMOVER BUCKET,EARTHMOVER BUCKET,0,,,2011,f,f,,,0,,Air Force,0,0,EARTHMOVER BUCKET
AFA,,G,EARTHMOVER BUCKET,EARTHMOVER BUCKET,0,,,2008,f,f,,,0,,Air Force,0,0,EARTHMOVER BUCKET
AFA,,G,EARTHMOVER BUCKET,EARTHMOVER BUCKET,0,,,2012,f,f,,,0,,Air Force,0,0,EARTHMOVER BUCKET
AFA,EF,F,EB-57,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2008,t,t,,,0,,Air Force,0,5,EB-57B
AFA,EF,F,EB-57,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2009,t,t,,,0,,Air Force,0,5,EB-57B
AFA,EF,F,EB-57,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2011,t,t,,,0,,Air Force,0,5,EB-57B
AFA,EF,F,EB-57,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2012,t,t,,,0,,Air Force,0,5,EB-57B
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2010,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,EC-130E
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2011,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,EC-130E
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2008,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,1,EC-130E
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2012,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,EC-130E
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,2,Air Superiority,,2008,t,t,,,14,Other Fixed Wing Aviation,Air Force,14,0,EC-130H
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,2,Air Superiority,,2011,t,t,,,14,Other Fixed Wing Aviation,Air Force,14,0,EC-130H
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,2,Air Superiority,,2012,t,t,,,14,Other Fixed Wing Aviation,Air Force,14,0,EC-130H
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2010,t,t,,,7,Other Fixed Wing Aviation,Air Force,7,0,EC-130J
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2011,t,t,,,7,Other Fixed Wing Aviation,Air Force,7,0,EC-130J
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2012,t,t,,,7,Other Fixed Wing Aviation,Air Force,7,0,EC-130J
AFA,EF,F,C-130,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2008,t,t,,,7,Other Fixed Wing Aviation,Air Force,7,0,EC-130J
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2012,t,t,,,0,,Air Force,0,0,EC-135A
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2009,t,t,,,0,,Air Force,0,0,EC-135A
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2011,t,t,,,0,,Air Force,0,0,EC-135A
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2008,t,t,,,0,,Air Force,0,0,EC-135A
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,8,,,2010,t,t,,,0,,Air Force,0,0,EC-135C
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,9,,,2008,t,t,,,0,,Air Force,0,0,EC-135C
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2008,t,t,,,0,,Air Force,0,0,EC-135E
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2012,t,t,,,0,,Air Force,0,0,EC-135E
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2009,t,t,,,0,,Air Force,0,0,EC-135G
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2012,t,t,,,0,,Air Force,0,0,EC-135G
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2008,t,t,,,0,,Air Force,0,0,EC-135G
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,3,,,2010,t,t,,,0,,Air Force,0,0,EC-135G
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2008,t,t,,,0,,Air Force,0,0,EC-135H
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,2,,,2008,t,t,,,0,,Air Force,0,0,EC-135J
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,2,,,2011,t,t,,,0,,Air Force,0,0,EC-135J
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2009,t,t,,,0,,Air Force,0,0,EC-135K
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2010,t,t,,,0,,Air Force,0,0,EC-135K
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,1,,,2012,t,t,,,0,,Air Force,0,0,EC-135K
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,4,,,2008,t,t,,,0,,Air Force,0,0,EC-135L
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,4,,,2009,t,t,,,0,,Air Force,0,0,EC-135L
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,4,,,2012,t,t,,,0,,Air Force,0,0,EC-135L
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,4,,,2009,t,t,,,0,,Air Force,0,0,EC-135P
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,4,,,2012,t,t,,,0,,Air Force,0,0,EC-135P
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,4,,,2008,t,t,,,0,,Air Force,0,0,EC-135P
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2010,t,t,,,0,,Air Force,0,0,EC-135Y
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2012,t,t,,,0,,Air Force,0,1,EC-135Y
AFA,EF,F,C-135,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2009,t,t,,,0,,Air Force,0,0,EC-135Y
AFA,CF,F,C-137,"CARGO,TRANSPORT AND UTILITY FIXED WING",1,,,2011,t,t,,,0,,Air Force,0,0,EC-137D
AFA,CF,F,C-137,"CARGO,TRANSPORT AND UTILITY FIXED WING",1,,,2008,t,t,,,0,,Air Force,0,0,EC-137D
AFA,EF,F,EC-18,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2010,t,t,,,0,,Air Force,0,0,EC-18B
AFA,EF,F,EC-18,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2009,t,t,,,0,,Air Force,0,1,EC-18B
AFA,EF,F,EC-18,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,0,,,2012,t,t,,,0,,Air Force,0,0,EC-18B
AFA,,X,EDGE FLAP,EDGE FLAP,0,,,2008,f,f,,,0,,Air Force,0,0,EDGE FLAP
AFA,,X,EDUCTOR,EDUCTOR,0,,,2008,f,f,,,0,,Air Force,0,0,EDUCTOR
AFA,,X,EDUCTOR,EDUCTOR,0,,,2009,f,f,,,0,,Air Force,0,0,EDUCTOR
AFA,,X,EDUCTOR,EDUCTOR,0,,,2012,f,f,,,0,,Air Force,0,0,EDUCTOR
AFA,EF,F,EF-111,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,13,,,2010,t,t,,,0,,Air Force,0,0,EF-111A
AFA,EF,F,EF-111,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,9,,,2011,t,t,,,0,,Air Force,0,0,EF-111A
AFA,EF,F,EF-111,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,9,,,2012,t,t,,,0,,Air Force,0,0,EF-111A
AFA,EF,F,EF-111,EARLY WARNING AND ELECTRONIC WARFARE FIXED WING,32,,,2009,t,t,,,0,,Air Force,0,1,EF-111A
AFA,,X,EJECTION SEAT,EJECTION SEAT,0,,,2009,f,f,,,0,,Air Force,0,0,EJECTION SEAT
AFA,,X,EJECTION SEAT,EJECTION SEAT,0,,,2012,f,f,,,0,,Air Force,0,0,EJECTION SEAT
AFA,,X,EJECTION SEAT,EJECTION SEAT,0,,,2008,f,f,,,0,,Air Force,0,0,EJECTION SEAT
AFA,,X,EJECTION SEAT PROPELLANT,EJECTION SEAT PROPELLANT,0,,,2008,f,f,,,0,,Air Force,0,0,EJECTION SEAT PROPELLANT
AFA,,X,EJECTION SEAT PROPELLANT,EJECTION SEAT PROPELLANT,0,,,2009,f,f,,,0,,Air Force,0,0,EJECTION SEAT PROPELLANT
AFA,,X,EJECTION SEAT PROPELLANT,EJECTION SEAT PROPELLANT,0,,,2012,f,f,,,0,,Air Force,0,0,EJECTION SEAT PROPELLANT
AFA,,X,EJECTOR,EJECTOR,0,,,2009,f,f,,,0,,Air Force,0,0,EJECTOR
AFA,,X,ELBOW ASSEMBLY,ELBOW ASSEMBLY,0,,,2009,f,f,,,0,,Air Force,0,0,ELBOW ASSEMBLY
AFA,,X,ELBOW ASSEMBLY,ELBOW ASSEMBLY,0,,,2010,f,f,,,0,,Air Force,0,0,ELBOW ASSEMBLY
AFA,,X,ELBOW ASSEMBLY,ELBOW ASSEMBLY,0,,,2008,f,f,,,0,,Air Force,0,0,ELBOW ASSEMBLY
AFA,,X,ELECTRICAL BOX,ELECTRICAL BOX,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRICAL BOX
AFA,,X,ELECTRICAL BOX,ELECTRICAL BOX,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRICAL BOX
AFA,,X,ELECTRICAL BOX,ELECTRICAL BOX,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL BOX
AFA,,X,ELECTRICAL CABLE,ELECTRICAL CABLE,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRICAL CABLE
AFA,,X,ELECTRICAL CABLE,ELECTRICAL CABLE,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTRICAL CABLE
AFA,,X,ELECTRICAL CABLE,ELECTRICAL CABLE,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRICAL CABLE
AFA,,X,ELECTRICAL COMPONENT,ELECTRICAL COMPONENT,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL COMPONENT
AFA,,X,ELECTRICAL COMPONENT,ELECTRICAL COMPONENT,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRICAL COMPONENT
AFA,,X,ELECTRICAL COMPONENT,ELECTRICAL COMPONENT,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRICAL COMPONENT
AFA,,X,ELECTRICAL CONNECTOR,ELECTRICAL CONNECTOR,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRICAL CONNECTOR
AFA,,X,ELECTRICAL CONNECTOR,ELECTRICAL CONNECTOR,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRICAL CONNECTOR
AFA,,X,ELECTRICAL CONNECTOR,ELECTRICAL CONNECTOR,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRICAL CONNECTOR
AFA,,X,ELECTRICAL CONNECTOR,ELECTRICAL CONNECTOR,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL CONNECTOR
AFA,,X,ELECTRICAL CONTROL,ELECTRICAL CONTROL,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRICAL CONTROL
AFA,,X,ELECTRICAL CONTROL,ELECTRICAL CONTROL,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL CONTROL
AFA,,X,ELECTRICAL COUNTER,ELECTRICAL COUNTER,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRICAL COUNTER
AFA,,X,ELECTRICAL COUNTER,ELECTRICAL COUNTER,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRICAL COUNTER
AFA,,X,ELECTRICAL COUNTER,ELECTRICAL COUNTER,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRICAL COUNTER
AFA,,X,ELECTRICAL COUNTER,ELECTRICAL COUNTER,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTRICAL COUNTER
AFA,,X,ELECTRICAL COUNTER,ELECTRICAL COUNTER,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL COUNTER
AFA,,X,ELECTRICAL EQUIPMENT,ELECTRICAL EQUIPMENT,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL EQUIPMENT
AFA,,X,ELECTRICAL EQUIPMENT,ELECTRICAL EQUIPMENT,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRICAL EQUIPMENT
AFA,,X,ELECTRICAL INSULATOR,ELECTRICAL INSULATOR,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRICAL INSULATOR
AFA,,X,ELECTRICAL INSULATOR,ELECTRICAL INSULATOR,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRICAL INSULATOR
AFA,,X,ELECTRICAL INSULATOR,ELECTRICAL INSULATOR,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL INSULATOR
AFA,,X,ELECTRICAL SYSTEM,ELECTRICAL SYSTEM,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRICAL SYSTEM
AFA,,X,ELECTRICAL SYSTEM,ELECTRICAL SYSTEM,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRICAL SYSTEM
AFA,,X,ELECTRICAL SYSTEM,ELECTRICAL SYSTEM,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTRICAL SYSTEM
AFA,,X,ELECTROHYDRAULIC DRIVE UNIT,ELECTROHYDRAULIC DRIVE UNIT,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTROHYDRAULIC DRIVE UNIT
AFA,,X,ELECTROHYDRAULIC DRIVE UNIT,ELECTROHYDRAULIC DRIVE UNIT,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTROHYDRAULIC DRIVE UNIT
AFA,,X,ELECTROHYDRAULIC DRIVE UNIT,ELECTROHYDRAULIC DRIVE UNIT,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTROHYDRAULIC DRIVE UNIT
AFA,,X,ELECTROMAGNETIC PULSE CONTROL SYSTEM,ELECTROMAGNETIC PULSE CONTROL SYSTEM,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTROMAGNETIC PULSE CONTROL SYSTEM
AFA,,X,ELECTROMAGNETIC PULSE CONTROL SYSTEM,ELECTROMAGNETIC PULSE CONTROL SYSTEM,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTROMAGNETIC PULSE CONTROL SYSTEM
AFA,,X,ELECTROMAGNETIC PULSE CONTROL SYSTEM,ELECTROMAGNETIC PULSE CONTROL SYSTEM,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTROMAGNETIC PULSE CONTROL SYSTEM
AFA,,X,ELECTROMAGNETIC PULSE CONTROL SYSTEM,ELECTROMAGNETIC PULSE CONTROL SYSTEM,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTROMAGNETIC PULSE CONTROL SYSTEM
AFA,,X,ELECTRON TUBE,ELECTRON TUBE,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRON TUBE
AFA,,X,ELECTRON TUBE,ELECTRON TUBE,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRON TUBE
AFA,,X,ELECTRON TUBE,ELECTRON TUBE,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRON TUBE
AFA,,X,ELECTRONIC COMPONENT,ELECTRONIC COMPONENT,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRONIC COMPONENT
AFA,,X,ELECTRONIC COMPONENT,ELECTRONIC COMPONENT,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRONIC COMPONENT
AFA,,X,ELECTRONIC COMPONENT,ELECTRONIC COMPONENT,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRONIC COMPONENT
AFA,,X,ELECTRONIC CONTROL,ELECTRONIC CONTROL,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRONIC CONTROL CENTERS
AFA,,X,ELECTRONIC CONTROL,ELECTRONIC CONTROL,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRONIC CONTROL CENTERS
AFA,,X,ELECTRONIC CONTROL,ELECTRONIC CONTROL,0,,,2009,f,f,,,0,,Air Force,0,0,ELECTRONIC CONTROL CENTERS
AFA,,X,ELECTRONIC CONTROL,ELECTRONIC CONTROL,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRONIC CONTROL CENTERS
AFA,,X,ELECTRONIC CONTROL,ELECTRONIC CONTROL,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTRONIC CONTROL CENTERS
AFA,,X,ELECTRONIC CRASH SEQUENCE UNIT,ELECTRONIC CRASH SEQUENCE UNIT,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRONIC CRASH SEQUENCE UNIT
AFA,,X,ELECTRONIC CRASH SEQUENCE UNIT,ELECTRONIC CRASH SEQUENCE UNIT,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRONIC CRASH SEQUENCE UNIT
AFA,,X,ELECTRONIC CRASH SEQUENCE UNIT,ELECTRONIC CRASH SEQUENCE UNIT,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTRONIC CRASH SEQUENCE UNIT
AFA,,X,ELECTRONIC CRASH SEQUENCE UNIT,ELECTRONIC CRASH SEQUENCE UNIT,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRONIC CRASH SEQUENCE UNIT
AFA,,X,ELECTRONIC INTERFACE,ELECTRONIC INTERFACE,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRONIC INTERFACE
AFA,,X,ELECTRONIC INTERFACE,ELECTRONIC INTERFACE,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRONIC INTERFACE
AFA,,X,ELECTRONIC INTERFACE,ELECTRONIC INTERFACE,0,,,2011,f,f,,,0,,Air Force,0,0,ELECTRONIC INTERFACE
AFA,,X,ELECTRONIC INTERFACE,ELECTRONIC INTERFACE,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRONIC INTERFACE
AFA,,X,ELECTRONIC MODULE,ELECTRONIC MODULE,0,,,2012,f,f,,,0,,Air Force,0,0,ELECTRONIC MODULE
AFA,,X,ELECTRONIC MODULE,ELECTRONIC MODULE,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRONIC MODULE
AFA,,X,ELECTRONIC MODULE,ELECTRONIC MODULE,0,,,2010,f,f,,,0,,Air Force,0,0,ELECTRONIC MODULE
AFA,,X,ELECTRONIC WARFARE SUPPORT MEASURES (ESM) AND SYSTEMS,ELECTRONIC WARFARE SUPPORT MEASURES (ESM) AND SYSTEMS,0,,,2008,f,f,,,0,,Air Force,0,0,ELECTRONIC WARFARE SYSTEM
