CWT,DATASEGMENT,DOCUMENTNUMBER,EICATEGORY,EICC,EITM,FORCEELEMENT,FSC,FYQTR,FYYearInt,ITEMNAME,ITEMPRICE,JCN,MATLCOST,MATLCOST_ORIG,MONTH_CHAR,MONTH_NUMBER,NIIN,OPCD,PARTISSUEDATE,QTYITEMSISSUED,ROH,SCORECARDGROUP,SERVICE,SUBJCN,TMS,WAITINGCORROTAT,WAITINGHOURS
,MCG,,TG,G,TRAM,,4730,,2013,,33.94,2521001,1166.2606,339.4,,,,,2012-10-20 00:00:00,10,OD,,MC,M947002294B02G,B0063,,
,MCG,,TG,G,TRAM,,4730,,2013,"CAP,TUBE",2.06,2521001,530.8994,154.5,,,013592429,,2012-10-20 00:00:00,75,OD,,MC,M947002294B025,B0063,,
,MCG,,TG,G,TRAM,,4730,,2013,"PLUG,TUBE FITTING,THREADED",2.42,2521001,415.7853,121,,,014932627,,2012-10-24 00:00:00,50,OD,,MC,M947002294B02C,B0063,,
,MCG,,TG,G,TRAM,,2510,,2013,"WINDOW,VEHICULAR",3080.23,2521001,10584.4162,3080.23,,,015667658,,2012-11-26 00:00:00,1,OD,,MC,M947002331D173,B0063,,
,MCG,,TG,G,TRAM,,5905,,2013,,125,2521001,429.5303,125,,,,,2012-12-07 00:00:00,1,OD,,MC,M947002341B0A4,B0063,,
,MCG,,TG,G,TRAM,,5930,,2013,,74.95,2521001,257.5464,74.95,,,,,2012-12-07 00:00:00,1,OD,,MC,M947002341B0A2,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,"SEAL,PLAIN ENCASED",8.42,2521001,28.9332,8.42,,,015678992,,2012-12-07 00:00:00,1,OD,,MC,M947002341B0A0,B0063,,
,ARV,,,X,ARMOR,,,,2017,,,,19205.9591,,,,,,,1,CD,,AR,,ARMOR,,
,MCG,,TG,G,TRAM,,4710,,2013,"TUBE ASSEMBLY,METAL",218.46,2521001,750.6815,218.46,,,015666294,,2013-07-30 00:00:00,1,OD,,MC,M947003211B00J,B0063,,
,MCG,,TG,G,TRAM,,6220,,2013,"TAILLIGHT,VEHICULAR",295.11,2521001,2028.1388,590.22,,,015671758,,2013-08-16 00:00:00,2,OD,,MC,M947003227B1CJ,B0063,,
,MCG,,TG,G,TRAM,,5305,,2013,"SCREW,ASSEMBLED WASHER",4.94,2521002,16.975,4.94,,,015697985,,2013-02-16 00:00:00,1,OD,,MC,M947003046B09J,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,"SEAL,PLAIN",7.93,2521002,27.2494,7.93,,,015129942,,2013-01-03 00:00:00,1,OD,,MC,M947003003B0M1,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,GASKET,12.5,2521002,42.953,12.5,,,015678286,,2013-01-03 00:00:00,1,OD,,MC,M947003003B0M2,B0063,,
,MCG,,TG,G,TRAM,,5350,,2013,,1.4261,2521002,88.2076,25.6698,,,,,2013-01-14 00:00:00,18,OD,,MC,M9470030143530,B0063,,
,MCG,,TG,G,TRAM,,5350,,2013,,1.4263,2521002,39.2089,11.4104,,,,,2013-07-01 00:00:00,8,OD,,MC,M9470031822016,B0063,,
,MCG,,TG,G,TRAM,,5306,,2013,,12.82,2521002,44.0526,12.82,,,,,2013-05-07 00:00:00,1,OD,,MC,M947003126B0G7,B0063,,
,MCG,,TG,G,TRAM,,6220,,2013,"LIGHT,DOME",34.75,2521002,358.2282,104.25,,,015706975,,2013-05-29 00:00:00,3,OD,,MC,M947003149B0FP,B0063,,
,MCG,,TG,G,TRAM,,5935,,2013,,67.8,2521002,465.9544,135.6,,,,,2013-05-10 00:00:00,2,OD,,MC,M947003129B1AN,B0063,,
,MCG,,TG,G,TRAM,,2530,,2013,,150,2521002,2061.7453,600,,,,,2013-04-08 00:00:00,4,OD,,MC,M9470030987496,B0063,,
,MCG,,TG,G,TRAM,,4820,,2013,"VALVE,VENT",14.8,2521002,50.8564,14.8,,,015674553,,2013-01-04 00:00:00,1,OD,,MC,M947003003B0L2,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"CLAMP,LOOP",2.75,2521002,9.4497,2.75,,,015672806,,2013-01-04 00:00:00,1,OD,,MC,M947003003B0L1,B0063,,
,MCG,,TG,G,TRAM,,6150,,2013,"LEAD,STORAGE BATTERY",85.58,2521002,294.0736,85.58,,,015670445,,2013-01-04 00:00:00,1,OD,,MC,M947003003B0KX,B0063,,
,MCG,,TG,G,TRAM,,2540,,2013,"HOOK,PINTLE",921.99,2521002,3168.1809,921.99,,,015670429,,2013-01-04 00:00:00,1,OD,,MC,M947003003B0KW,B0063,,
,MCG,,TG,G,TRAM,,6130,,2013,"CHARGER,BATTERY",599.03,2521002,2058.4121,599.03,,,015668790,,2013-01-04 00:00:00,1,OD,,MC,M947003003B0KV,B0063,,
,MCG,,TG,G,TRAM,,2610,,2013,"TIRE,PNEUMATIC,VEHICULAR",2857.65,2521002,39278.3097,11430.6,,,015636178,,2013-02-05 00:00:00,4,OD,,MC,M947003035B0I6,B0063,,
,MCG,,TG,G,TRAM,,5306,,2013,"BOLT,MACHINE",5.85,2521002,60.306,17.55,,,014753879,,2013-02-07 00:00:00,3,OD,,MC,M947003024B0EI,B0063,,
,MCG,,TG,G,TRAM,,5325,,2013,"RING,RETAINING",387.99,2521002,5332.9104,1551.96,,,015744504,,2013-02-08 00:00:00,4,OD,,MC,M947003036B04L,B0063,,
,MCG,,TG,G,TRAM,,5310,,2013,,3.13,2521002,129.0653,37.56,,,,,2012-12-14 00:00:00,12,OD,,MC,M947002347B0CL,B0063,,
,MCG,,TG,G,TRAM,,2540,,2013,"BLADE,WINDSHIELD WIPER",36.11,2521002,124.0827,36.11,,,015665266,,2012-12-10 00:00:00,1,OD,,MC,M947002343B0MM,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"PLUG,VENT",6.11,2521002,20.9954,6.11,,,015678281,,2012-12-10 00:00:00,1,OD,,MC,M947002343B0MQ,B0063,,
,MCG,,TG,G,TRAM,,4730,,2013,"CLAMP,HOSE",10.84,2521002,37.2489,10.84,,,015664276,,2012-12-10 00:00:00,1,OD,,MC,M947002343B0MK,B0063,,
,MCG,,TG,G,TRAM,,2940,,2013,"AIR CLEANER,INTAKE",69.42,2521002,238.5439,69.42,,,015522754,,2012-12-10 00:00:00,1,OD,,MC,M947002343B0ME,B0063,,
,MCG,,TG,G,TRAM,,6150,,2013,"LEAD,STORAGE BATTERY",85.58,2521002,294.0736,85.58,,,015670445,,2013-01-17 00:00:00,1,OD,,MC,M947003017B01I,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"BRACKET,ANGLE",25.09,2521002,86.2153,25.09,,,015679370,,2013-01-17 00:00:00,1,OD,,MC,M947003017B01K,B0063,,
,MCG,,TG,G,TRAM,,5935,,2013,"INSERT,ELECTRICAL CONNECTOR",417.45,2521002,1434.4593,417.45,,,014748366,,2013-01-17 00:00:00,1,OD,,MC,M947003017B01G,B0063,,
,MCG,,TG,G,TRAM,,5920,,2013,,1.95,2521002,140.7141,40.95,,,,,2013-01-28 00:00:00,21,OD,,MC,M947003024B0ER,B0063,,
,MCG,,TG,G,TRAM,,5920,,2013,,1.95,2521002,67.0067,19.5,,,,,2013-01-28 00:00:00,10,OD,,MC,M947003024B0ES,B0063,,
,MCG,,TG,G,TRAM,,5310,,2013,"NUT,PLAIN,EXTENDED WASHER,HEXAGON",1.55,2521002,10.6524,3.1,,,013353387,,2013-01-28 00:00:00,2,OD,,MC,M947003024B0EG,B0063,,
,MCG,,TG,G,TRAM,,6220,,2013,"LAMP UNIT,VEHICULAR",66.27,2521002,455.4395,132.54,,,015503562,,2013-01-28 00:00:00,2,OD,,MC,M947003024B0EK,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"PLUG,PROTECTIVE,DUST AND MOISTURE SEAL",1.19,2521002,44.9804,13.09,,,015671424,,2013-05-01 00:00:00,11,OD,,MC,M947003121B01R,B0063,,
,MCG,,TG,G,TRAM,,2510,,2013,"HOUSING,PANEL,VEHICULAR OPERATION",388.84,2521002,1336.1484,388.84,,,015689844,,2013-05-01 00:00:00,1,OD,,MC,M947003121B01X,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"PLUG,PROTECTIVE,DUST AND MOISTURE SEAL",2.02,2521002,13.8824,4.04,,,015672096,,2013-05-01 00:00:00,2,OD,,MC,M947003121B01S,B0063,,
,MCG,,TG,G,TRAM,,2640,,2013,"VALVE,PNEUMATIC TIRE",2.49,2521002,34.225,9.96,,,005552825,,2013-05-01 00:00:00,4,OD,,MC,M947003120B11A,B0063,,
,MCG,,TG,G,TRAM,,2510,,2013,"WINDOW,VEHICULAR",5048.23,2521002,17346.9408,5048.23,,,015667510,,2013-04-27 00:00:00,1,OD,,MC,M947003115B0TA,B0063,,
,MCG,,TG,G,TRAM,,2510,,2013,"WINDOW,VEHICULAR",2345.1,2521002,16116.663,4690.2,,,015667515,,2013-04-27 00:00:00,2,OD,,MC,M947003115B0TB,B0063,,
,MCG,,TG,G,TRAM,,8040,,2013,GASKET CEMENT,36.15,2521003,1242.2015,361.5,,,014376864,,2013-08-14 00:00:00,10,OD,,MC,M9470032265645,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"CLIP,SPRING TENSION",1.43,2521003,19.6553,5.72,,,015672922,,2013-09-03 00:00:00,4,OD,,MC,M947003246B08X,B0063,,
,MCG,,TG,G,TRAM,,4730,,2013,"STRAINER ELEMENT,SEDIMENT",40.04,2521003,137.5871,40.04,,,015666389,,2013-08-28 00:00:00,1,OD,,MC,M947003240B0GH,B0063,,
